date,gtrends_volume,is_partial
2020-11-15,0,False
2020-11-16,0,False
2020-11-17,0,False
2020-11-18,0,False
2020-11-19,0,False
2020-11-20,0,False
2020-11-21,0,False
2020-11-22,0,False
2020-11-23,0,False
2020-11-24,0,False
2020-11-25,0,False
2020-11-26,10,False
2020-11-27,15,False
2020-11-28,14,False
2020-11-29,15,False
2020-11-30,16,False
2020-12-01,19,False
2020-12-02,19,False
2020-12-03,24,False
2020-12-04,20,False
2020-12-05,26,False
2020-12-06,25,False
2020-12-07,36,False
2020-12-08,30,False
2020-12-09,25,False
2020-12-10,19,False
2020-12-11,20,False
2020-12-12,22,False
2020-12-13,18,False
2020-12-14,18,False
2020-12-15,19,False
2020-12-16,15,False
2020-12-17,13,False
2020-12-18,14,False
2020-12-19,14,False
2020-12-20,15,False
2020-12-21,9,False
2020-12-22,11,False
2020-12-23,12,False
2020-12-24,9,False
2020-12-25,7,False
2020-12-26,9,False
2020-12-27,9,False
2020-12-28,10,False
2020-12-29,11,False
2020-12-30,7,False
2020-12-31,9,False
2021-01-01,7,False
2021-01-02,4,False
2021-01-03,8,False
2021-01-04,14,False
2021-01-05,8,False
2021-01-06,10,False
2021-01-07,9,False
2021-01-08,11,False
2021-01-09,11,False
2021-01-10,8,False
2021-01-11,14,False
2021-01-12,14,False
2021-01-13,9,False
2021-01-14,8,False
2021-01-15,15,False
2021-01-16,7,False
2021-01-17,8,False
2021-01-18,7,False
2021-01-19,8,False
2021-01-20,5,False
2021-01-21,9,False
2021-01-22,9,False
2021-01-23,10,False
2021-01-24,9,False
2021-01-25,12,False
2021-01-26,100,False
2021-01-27,44,False
2021-01-28,31,False
2021-01-29,39,False
2021-01-30,29,False
2021-01-31,24,False
2021-02-01,18,False
2021-02-02,19,False
2021-02-03,40,False
2021-02-04,45,False
2021-02-05,44,False
2021-02-06,36,False
2021-02-07,26,False
2021-02-08,17,False
2021-02-09,16,False
2021-02-10,13,False
2021-02-11,10,False
2021-02-12,10,False
2021-02-13,9,False
2021-02-14,10,False
2021-02-15,14,False
2021-02-16,13,False
2021-02-17,11,False
2021-02-18,11,False
2021-02-19,8,False
2021-02-20,8,False
2021-02-21,9,False
2021-02-22,8,False
2021-02-23,7,False
2021-02-24,8,False
2021-02-25,9,False
2021-02-26,8,False
2021-02-27,8,False
2021-02-28,6,False
2021-03-01,6,False
2021-03-02,7,False
2021-03-03,5,False
2021-03-04,5,False
2021-03-05,6,False
2021-03-06,5,False
2021-03-07,4,False
2021-03-08,6,False
2021-03-09,8,False
2021-03-10,5,False
2021-03-11,7,False
2021-03-12,5,False
2021-03-13,6,False
2021-03-14,6,False
2021-03-15,0,False
2021-03-16,5,False
2021-03-17,5,False
2021-03-18,4,False
2021-03-19,5,False
2021-03-20,5,False
2021-03-21,5,False
2021-03-22,4,False
2021-03-23,6,False
2021-03-24,5,False
2021-03-25,4,False
2021-03-26,6,False
2021-03-27,0,False
2021-03-28,4,False
2021-03-29,0,False
2021-03-30,5,False
2021-03-31,0,False
2021-04-01,4,False
2021-04-02,3,False
2021-04-03,4,False
2021-04-04,0,False
2021-04-05,0,False
2021-04-06,3,False
2021-04-07,4,False
2021-04-08,4,False
2021-04-09,0,False
2021-04-10,5,False
2021-04-11,3,False
2021-04-12,3,False
2021-04-13,4,False
2021-04-14,5,False
2021-04-15,0,False
2021-04-16,0,False
2021-04-17,0,False
2021-04-18,4,False
2021-04-19,3,False
2021-04-20,0,False
2021-04-21,3,False
2021-04-22,4,False
2021-04-23,3,False
2021-04-24,0,False
2021-04-25,4,False
2021-04-26,4,False
2021-04-27,3,False
2021-04-28,3,False
2021-04-29,3,False
2021-04-30,0,False
