date,gtrends_volume,is_partial
2022-01-01,15,False
2022-01-02,16,False
2022-01-03,20,False
2022-01-04,26,False
2022-01-05,27,False
2022-01-06,24,False
2022-01-07,30,False
2022-01-08,28,False
2022-01-09,29,False
2022-01-10,35,False
2022-01-11,36,False
2022-01-12,37,False
2022-01-13,38,False
2022-01-14,32,False
2022-01-15,36,False
2022-01-16,32,False
2022-01-17,32,False
2022-01-18,35,False
2022-01-19,35,False
2022-01-20,41,False
2022-01-21,47,False
2022-01-22,47,False
2022-01-23,46,False
2022-01-24,52,False
2022-01-25,48,False
2022-01-26,57,False
2022-01-27,53,False
2022-01-28,67,False
2022-01-29,66,False
2022-01-30,100,False
2022-01-31,78,False
2022-02-01,73,False
2022-02-02,77,False
2022-02-03,84,False
2022-02-04,96,False
2022-02-05,89,False
2022-02-06,76,False
2022-02-07,66,False
2022-02-08,60,False
2022-02-09,55,False
2022-02-10,55,False
2022-02-11,57,False
2022-02-12,53,False
2022-02-13,52,False
2022-02-14,41,False
2022-02-15,47,False
2022-02-16,40,False
2022-02-17,37,False
2022-02-18,36,False
2022-02-19,38,False
2022-02-20,38,False
2022-02-21,29,False
2022-02-22,33,False
2022-02-23,34,False
2022-02-24,26,False
2022-02-25,25,False
2022-02-26,25,False
2022-02-27,28,False
2022-02-28,22,False
2022-03-01,25,False
2022-03-02,22,False
2022-03-03,21,False
2022-03-04,16,False
2022-03-05,17,False
2022-03-06,19,False
2022-03-07,16,False
2022-03-08,16,False
2022-03-09,15,False
2022-03-10,12,False
2022-03-11,16,False
2022-03-12,22,False
2022-03-13,19,False
2022-03-14,15,False
2022-03-15,13,False
2022-03-16,20,False
2022-03-17,17,False
2022-03-18,19,False
2022-03-19,17,False
2022-03-20,19,False
2022-03-21,13,False
2022-03-22,13,False
2022-03-23,12,False
2022-03-24,12,False
2022-03-25,11,False
2022-03-26,11,False
2022-03-27,12,False
2022-03-28,10,False
2022-03-29,10,False
2022-03-30,10,False
2022-03-31,7,False
