date,gtrends_volume,is_partial
2021-10-25,7,False
2021-10-26,10,False
2021-10-27,7,False
2021-10-28,52,False
2021-10-29,100,False
2021-10-30,58,False
2021-10-31,48,False
2021-11-01,34,False
2021-11-02,34,False
2021-11-03,32,False
2021-11-04,25,False
2021-11-05,23,False
2021-11-06,21,False
2021-11-07,22,False
2021-11-08,21,False
2021-11-09,21,False
2021-11-10,22,False
2021-11-11,22,False
2021-11-12,23,False
2021-11-13,23,False
2021-11-14,22,False
2021-11-15,21,False
2021-11-16,21,False
2021-11-17,20,False
2021-11-18,24,False
2021-11-19,22,False
2021-11-20,21,False
2021-11-21,21,False
2021-11-22,21,False
2021-11-23,21,False
2021-11-24,25,False
2021-11-25,29,False
2021-11-26,25,False
2021-11-27,21,False
2021-11-28,27,False
2021-11-29,26,False
2021-11-30,27,False
2021-12-01,27,False
2021-12-02,30,False
2021-12-03,26,False
2021-12-04,21,False
2021-12-05,21,False
2021-12-06,22,False
2021-12-07,22,False
2021-12-08,22,False
2021-12-09,24,False
2021-12-10,23,False
2021-12-11,22,False
2021-12-12,25,False
2021-12-13,22,False
2021-12-14,24,False
2021-12-15,29,False
2021-12-16,33,False
2021-12-17,32,False
2021-12-18,25,False
2021-12-19,26,False
2021-12-20,25,False
2021-12-21,24,False
2021-12-22,25,False
2021-12-23,25,False
2021-12-24,23,False
2021-12-25,27,False
2021-12-26,28,False
2021-12-27,25,False
2021-12-28,25,False
2021-12-29,25,False
2021-12-30,28,False
2021-12-31,24,False
2022-01-01,34,False
2022-01-02,38,False
2022-01-03,33,False
2022-01-04,79,False
2022-01-05,30,False
2022-01-06,30,False
2022-01-07,35,False
2022-01-08,32,False
2022-01-09,34,False
2022-01-10,40,False
2022-01-11,37,False
2022-01-12,31,False
2022-01-13,67,False
2022-01-14,23,False
2022-01-15,27,False
2022-01-16,56,False
2022-01-17,32,False
2022-01-18,42,False
2022-01-19,36,False
2022-01-20,33,False
2022-01-21,32,False
2022-01-22,27,False
2022-01-23,27,False
2022-01-24,58,False
2022-01-25,25,False
2022-01-26,25,False
2022-01-27,22,False
2022-01-28,26,False
2022-01-29,24,False
2022-01-30,26,False
2022-01-31,24,False
2022-02-01,26,False
2022-02-02,32,False
2022-02-03,42,False
2022-02-04,36,False
2022-02-05,29,False
2022-02-06,27,False
2022-02-07,31,False
2022-02-08,34,False
2022-02-09,34,False
2022-02-10,26,False
2022-02-11,28,False
2022-02-12,23,False
2022-02-13,22,False
2022-02-14,25,False
2022-02-15,26,False
2022-02-16,33,False
2022-02-17,28,False
2022-02-18,27,False
2022-02-19,23,False
2022-02-20,26,False
2022-02-21,24,False
2022-02-22,23,False
2022-02-23,24,False
2022-02-24,16,False
2022-02-25,16,False
2022-02-26,15,False
2022-02-27,14,False
2022-02-28,14,False
2022-03-01,15,False
2022-03-02,15,False
2022-03-03,18,False
2022-03-04,16,False
2022-03-05,14,False
2022-03-06,14,False
2022-03-07,14,False
2022-03-08,14,False
2022-03-09,14,False
2022-03-10,14,False
2022-03-11,14,False
2022-03-12,14,False
2022-03-13,14,False
2022-03-14,14,False
2022-03-15,14,False
2022-03-16,14,False
2022-03-17,15,False
2022-03-18,14,False
2022-03-19,12,False
2022-03-20,13,False
2022-03-21,17,False
2022-03-22,15,False
2022-03-23,15,False
2022-03-24,15,False
2022-03-25,19,False
2022-03-26,17,False
2022-03-27,15,False
2022-03-28,14,False
2022-03-29,15,False
2022-03-30,17,False
2022-03-31,16,False
2022-04-01,16,False
2022-04-02,13,False
2022-04-03,13,False
2022-04-04,14,False
2022-04-05,15,False
2022-04-06,15,False
2022-04-07,13,False
2022-04-08,14,False
2022-04-09,12,False
2022-04-10,11,False
2022-04-11,14,False
2022-04-12,15,False
2022-04-13,14,False
2022-04-14,13,False
2022-04-15,12,False
2022-04-16,11,False
2022-04-17,12,False
2022-04-18,14,False
2022-04-19,15,False
2022-04-20,14,False
2022-04-21,16,False
2022-04-22,13,False
2022-04-23,12,False
2022-04-24,12,False
2022-04-25,14,False
2022-04-26,13,False
2022-04-27,13,False
2022-04-28,15,False
2022-04-29,13,False
2022-04-30,13,False
2022-05-01,13,False
2022-05-02,12,False
2022-05-03,13,False
2022-05-04,13,False
2022-05-05,12,False
2022-05-06,11,False
2022-05-07,10,False
2022-05-08,9,False
2022-05-09,11,False
2022-05-10,12,False
2022-05-11,12,False
2022-05-12,11,False
2022-05-13,11,False
2022-05-14,9,False
2022-05-15,9,False
2022-05-16,11,False
2022-05-17,12,False
2022-05-18,12,False
2022-05-19,12,False
2022-05-20,11,False
2022-05-21,9,False
2022-05-22,9,False
2022-05-23,10,False
2022-05-24,12,False
2022-05-25,10,False
2022-05-26,10,False
2022-05-27,10,False
2022-05-28,8,False
2022-05-29,8,False
2022-05-30,11,False
2022-05-31,11,False
2022-06-01,11,False
