date,gtrends_volume,is_partial
2022-10-01,12,False
2022-10-02,14,False
2022-10-03,9,False
2022-10-04,7,False
2022-10-05,7,False
2022-10-06,5,False
2022-10-07,6,False
2022-10-08,7,False
2022-10-09,10,False
2022-10-10,8,False
2022-10-11,6,False
2022-10-12,6,False
2022-10-13,6,False
2022-10-14,7,False
2022-10-15,8,False
2022-10-16,8,False
2022-10-17,6,False
2022-10-18,7,False
2022-10-19,6,False
2022-10-20,6,False
2022-10-21,7,False
2022-10-22,8,False
2022-10-23,9,False
2022-10-24,8,False
2022-10-25,8,False
2022-10-26,8,False
2022-10-27,7,False
2022-10-28,8,False
2022-10-29,9,False
2022-10-30,8,False
2022-10-31,7,False
2022-11-01,7,False
2022-11-02,6,False
2022-11-03,6,False
2022-11-04,7,False
2022-11-05,7,False
2022-11-06,7,False
2022-11-07,7,False
2022-11-08,8,False
2022-11-09,7,False
2022-11-10,7,False
2022-11-11,10,False
2022-11-12,10,False
2022-11-13,8,False
2022-11-14,7,False
2022-11-15,8,False
2022-11-16,8,False
2022-11-17,8,False
2022-11-18,9,False
2022-11-19,11,False
2022-11-20,10,False
2022-11-21,8,False
2022-11-22,8,False
2022-11-23,8,False
2022-11-24,8,False
2022-11-25,9,False
2022-11-26,11,False
2022-11-27,9,False
2022-11-28,8,False
2022-11-29,9,False
2022-11-30,7,False
2022-12-01,7,False
2022-12-02,7,False
2022-12-03,8,False
2022-12-04,8,False
2022-12-05,8,False
2022-12-06,8,False
2022-12-07,7,False
2022-12-08,8,False
2022-12-09,8,False
2022-12-10,9,False
2022-12-11,10,False
2022-12-12,8,False
2022-12-13,8,False
2022-12-14,8,False
2022-12-15,8,False
2022-12-16,9,False
2022-12-17,9,False
2022-12-18,12,False
2022-12-19,9,False
2022-12-20,8,False
2022-12-21,8,False
2022-12-22,7,False
2022-12-23,8,False
2022-12-24,7,False
2022-12-25,8,False
2022-12-26,7,False
2022-12-27,8,False
2022-12-28,7,False
2022-12-29,7,False
2022-12-30,9,False
2022-12-31,11,False
2023-01-01,9,False
2023-01-02,6,False
2023-01-03,6,False
2023-01-04,6,False
2023-01-05,6,False
2023-01-06,7,False
2023-01-07,7,False
2023-01-08,10,False
2023-01-09,7,False
2023-01-10,7,False
2023-01-11,6,False
2023-01-12,5,False
2023-01-13,6,False
2023-01-14,7,False
2023-01-15,6,False
2023-01-16,6,False
2023-01-17,8,False
2023-01-18,6,False
2023-01-19,6,False
2023-01-20,8,False
2023-01-21,9,False
2023-01-22,15,False
2023-01-23,6,False
2023-01-24,3,False
2023-01-25,4,False
2023-01-26,6,False
2023-01-27,4,False
2023-01-28,5,False
2023-01-29,4,False
2023-01-30,3,False
2023-01-31,5,False
2023-02-01,8,False
2023-02-02,8,False
2023-02-03,8,False
2023-02-04,7,False
2023-02-05,6,False
2023-02-06,9,False
2023-02-07,13,False
2023-02-08,11,False
2023-02-09,10,False
2023-02-10,11,False
2023-02-11,18,False
2023-02-12,100,False
2023-02-13,35,False
2023-02-14,5,False
2023-02-15,3,False
2023-02-16,2,False
2023-02-17,2,False
2023-02-18,2,False
2023-02-19,2,False
2023-02-20,1,False
2023-02-21,1,False
2023-02-22,1,False
2023-02-23,1,False
2023-02-24,1,False
2023-02-25,1,False
2023-02-26,1,False
2023-02-27,1,False
2023-02-28,1,False
