date,gtrends_volume,is_partial
2022-08-15,3,False
2022-08-16,2,False
2022-08-17,1,False
2022-08-18,2,False
2022-08-19,3,False
2022-08-20,4,False
2022-08-21,6,False
2022-08-22,8,False
2022-08-23,19,False
2022-08-24,36,False
2022-08-25,55,False
2022-08-26,82,False
2022-08-27,77,False
2022-08-28,76,False
2022-08-29,69,False
2022-08-30,74,False
2022-08-31,82,False
2022-09-01,84,False
2022-09-02,89,False
2022-09-03,98,False
2022-09-04,100,False
2022-09-05,79,False
2022-09-06,59,False
2022-09-07,58,False
2022-09-08,56,False
2022-09-09,59,False
2022-09-10,68,False
2022-09-11,58,False
2022-09-12,47,False
2022-09-13,44,False
2022-09-14,42,False
2022-09-15,47,False
2022-09-16,51,False
2022-09-17,52,False
2022-09-18,46,False
2022-09-19,38,False
2022-09-20,38,False
2022-09-21,41,False
2022-09-22,45,False
2022-09-23,43,False
2022-09-24,50,False
2022-09-25,49,False
2022-09-26,40,False
2022-09-27,39,False
2022-09-28,41,False
2022-09-29,41,False
2022-09-30,44,False
2022-10-01,42,False
2022-10-02,37,False
2022-10-03,29,False
2022-10-04,31,False
2022-10-05,31,False
2022-10-06,32,False
2022-10-07,33,False
2022-10-08,35,False
2022-10-09,34,False
2022-10-10,29,False
2022-10-11,22,False
2022-10-12,27,False
2022-10-13,25,False
2022-10-14,29,False
2022-10-15,28,False
2022-10-16,23,False
2022-10-17,20,False
2022-10-18,22,False
2022-10-19,23,False
2022-10-20,21,False
2022-10-21,23,False
2022-10-22,21,False
2022-10-23,21,False
2022-10-24,19,False
2022-10-25,18,False
2022-10-26,19,False
2022-10-27,19,False
2022-10-28,21,False
2022-10-29,19,False
2022-10-30,15,False
2022-10-31,17,False
