date,gtrends_volume,is_partial
2020-11-15,3,False
2020-11-16,3,False
2020-11-17,3,False
2020-11-18,3,False
2020-11-19,5,False
2020-11-20,6,False
2020-11-21,5,False
2020-11-22,6,False
2020-11-23,6,False
2020-11-24,6,False
2020-11-25,5,False
2020-11-26,5,False
2020-11-27,5,False
2020-11-28,6,False
2020-11-29,5,False
2020-11-30,6,False
2020-12-01,6,False
2020-12-02,7,False
2020-12-03,9,False
2020-12-04,10,False
2020-12-05,12,False
2020-12-06,14,False
2020-12-07,25,False
2020-12-08,30,False
2020-12-09,48,False
2020-12-10,100,False
2020-12-11,70,False
2020-12-12,65,False
2020-12-13,61,False
2020-12-14,45,False
2020-12-15,37,False
2020-12-16,29,False
2020-12-17,28,False
2020-12-18,35,False
2020-12-19,30,False
2020-12-20,29,False
2020-12-21,22,False
2020-12-22,20,False
2020-12-23,18,False
2020-12-24,18,False
2020-12-25,18,False
2020-12-26,18,False
2020-12-27,17,False
2020-12-28,14,False
2020-12-29,14,False
2020-12-30,12,False
2020-12-31,11,False
2021-01-01,12,False
2021-01-02,12,False
2021-01-03,11,False
2021-01-04,9,False
2021-01-05,8,False
2021-01-06,7,False
2021-01-07,7,False
2021-01-08,7,False
2021-01-09,7,False
2021-01-10,7,False
2021-01-11,6,False
2021-01-12,6,False
2021-01-13,5,False
2021-01-14,6,False
2021-01-15,5,False
2021-01-16,5,False
2021-01-17,6,False
2021-01-18,5,False
2021-01-19,5,False
2021-01-20,4,False
2021-01-21,4,False
2021-01-22,5,False
2021-01-23,6,False
2021-01-24,5,False
2021-01-25,4,False
2021-01-26,3,False
2021-01-27,3,False
2021-01-28,3,False
2021-01-29,3,False
2021-01-30,4,False
2021-01-31,4,False
2021-02-01,3,False
2021-02-02,3,False
2021-02-03,2,False
2021-02-04,3,False
2021-02-05,2,False
2021-02-06,3,False
2021-02-07,3,False
2021-02-08,2,False
2021-02-09,2,False
2021-02-10,2,False
2021-02-11,2,False
2021-02-12,2,False
2021-02-13,3,False
2021-02-14,2,False
2021-02-15,2,False
2021-02-16,2,False
2021-02-17,2,False
2021-02-18,2,False
2021-02-19,2,False
2021-02-20,2,False
2021-02-21,2,False
2021-02-22,2,False
2021-02-23,2,False
2021-02-24,2,False
2021-02-25,2,False
2021-02-26,2,False
2021-02-27,2,False
2021-02-28,2,False
2021-03-01,2,False
2021-03-02,1,False
2021-03-03,1,False
2021-03-04,1,False
2021-03-05,2,False
2021-03-06,2,False
2021-03-07,2,False
2021-03-08,2,False
2021-03-09,1,False
2021-03-10,1,False
2021-03-11,1,False
2021-03-12,2,False
2021-03-13,2,False
2021-03-14,2,False
2021-03-15,2,False
2021-03-16,2,False
2021-03-17,1,False
2021-03-18,2,False
2021-03-19,2,False
2021-03-20,2,False
2021-03-21,2,False
2021-03-22,2,False
2021-03-23,2,False
2021-03-24,2,False
2021-03-25,2,False
2021-03-26,2,False
2021-03-27,2,False
2021-03-28,2,False
2021-03-29,3,False
2021-03-30,3,False
2021-03-31,2,False
2021-04-01,2,False
2021-04-02,2,False
2021-04-03,2,False
2021-04-04,2,False
2021-04-05,2,False
2021-04-06,2,False
2021-04-07,1,False
2021-04-08,1,False
2021-04-09,1,False
2021-04-10,1,False
2021-04-11,2,False
2021-04-12,1,False
2021-04-13,1,False
2021-04-14,2,False
2021-04-15,2,False
2021-04-16,1,False
2021-04-17,2,False
2021-04-18,2,False
2021-04-19,1,False
2021-04-20,1,False
2021-04-21,1,False
2021-04-22,1,False
2021-04-23,1,False
2021-04-24,2,False
2021-04-25,2,False
2021-04-26,1,False
2021-04-27,1,False
2021-04-28,2,False
2021-04-29,1,False
2021-04-30,1,False
