date,gtrends_volume,is_partial
2020-10-01,2,False
2020-10-02,3,False
2020-10-03,2,False
2020-10-04,2,False
2020-10-05,1,False
2020-10-06,2,False
2020-10-07,2,False
2020-10-08,5,False
2020-10-09,30,False
2020-10-10,31,False
2020-10-11,36,False
2020-10-12,32,False
2020-10-13,35,False
2020-10-14,49,False
2020-10-15,40,False
2020-10-16,38,False
2020-10-17,47,False
2020-10-18,54,False
2020-10-19,47,False
2020-10-20,65,False
2020-10-21,74,False
2020-10-22,59,False
2020-10-23,55,False
2020-10-24,100,False
2020-10-25,86,False
2020-10-26,65,False
2020-10-27,71,False
2020-10-28,62,False
2020-10-29,59,False
2020-10-30,64,False
2020-10-31,57,False
2020-11-01,66,False
2020-11-02,58,False
2020-11-03,55,False
2020-11-04,49,False
2020-11-05,49,False
2020-11-06,52,False
2020-11-07,62,False
2020-11-08,60,False
2020-11-09,53,False
2020-11-10,42,False
2020-11-11,49,False
2020-11-12,51,False
2020-11-13,56,False
2020-11-14,58,False
2020-11-15,71,False
2020-11-16,58,False
2020-11-17,55,False
2020-11-18,49,False
2020-11-19,45,False
2020-11-20,44,False
2020-11-21,52,False
2020-11-22,59,False
2020-11-23,45,False
2020-11-24,45,False
2020-11-25,46,False
2020-11-26,44,False
2020-11-27,35,False
2020-11-28,55,False
2020-11-29,54,False
2020-11-30,47,False
2020-12-01,41,False
2020-12-02,34,False
2020-12-03,41,False
2020-12-04,36,False
2020-12-05,47,False
2020-12-06,43,False
2020-12-07,38,False
2020-12-08,35,False
2020-12-09,39,False
2020-12-10,43,False
2020-12-11,41,False
2020-12-12,45,False
2020-12-13,49,False
2020-12-14,34,False
2020-12-15,31,False
2020-12-16,30,False
2020-12-17,26,False
2020-12-18,26,False
2020-12-19,30,False
2020-12-20,36,False
2020-12-21,27,False
2020-12-22,25,False
2020-12-23,25,False
2020-12-24,28,False
2020-12-25,27,False
2020-12-26,30,False
2020-12-27,49,False
2020-12-28,29,False
2020-12-29,26,False
2020-12-30,26,False
2020-12-31,25,False
2021-01-01,29,False
2021-01-02,29,False
2021-01-03,32,False
2021-01-04,22,False
2021-01-05,20,False
2021-01-06,20,False
2021-01-07,19,False
2021-01-08,17,False
2021-01-09,20,False
2021-01-10,22,False
2021-01-11,15,False
2021-01-12,18,False
2021-01-13,17,False
2021-01-14,18,False
2021-01-15,15,False
2021-01-16,17,False
2021-01-17,18,False
2021-01-18,13,False
2021-01-19,12,False
2021-01-20,14,False
2021-01-21,15,False
2021-01-22,14,False
2021-01-23,14,False
2021-01-24,17,False
2021-01-25,11,False
2021-01-26,13,False
2021-01-27,10,False
2021-01-28,11,False
2021-01-29,11,False
2021-01-30,12,False
2021-01-31,12,False
