date,gtrends_volume,is_partial
2014-07-15,0,False
2014-07-16,0,False
2014-07-17,0,False
2014-07-18,0,False
2014-07-19,0,False
2014-07-20,0,False
2014-07-21,0,False
2014-07-22,0,False
2014-07-23,0,False
2014-07-24,0,False
2014-07-25,0,False
2014-07-26,0,False
2014-07-27,0,False
2014-07-28,0,False
2014-07-29,0,False
2014-07-30,0,False
2014-07-31,0,False
2014-08-01,0,False
2014-08-02,0,False
2014-08-03,0,False
2014-08-04,0,False
2014-08-05,0,False
2014-08-06,1,False
2014-08-07,1,False
2014-08-08,2,False
2014-08-09,2,False
2014-08-10,3,False
2014-08-11,5,False
2014-08-12,5,False
2014-08-13,8,False
2014-08-14,10,False
2014-08-15,14,False
2014-08-16,20,False
2014-08-17,33,False
2014-08-18,51,False
2014-08-19,81,False
2014-08-20,100,False
2014-08-21,99,False
2014-08-22,96,False
2014-08-23,88,False
2014-08-24,84,False
2014-08-25,72,False
2014-08-26,60,False
2014-08-27,54,False
2014-08-28,42,False
2014-08-29,33,False
2014-08-30,26,False
2014-08-31,24,False
2014-09-01,18,False
2014-09-02,13,False
2014-09-03,11,False
2014-09-04,10,False
2014-09-05,9,False
2014-09-06,9,False
2014-09-07,10,False
2014-09-08,9,False
2014-09-09,6,False
2014-09-10,5,False
2014-09-11,4,False
2014-09-12,5,False
2014-09-13,4,False
2014-09-14,4,False
2014-09-15,3,False
2014-09-16,3,False
2014-09-17,3,False
2014-09-18,2,False
2014-09-19,2,False
2014-09-20,3,False
2014-09-21,3,False
2014-09-22,2,False
2014-09-23,2,False
2014-09-24,2,False
2014-09-25,2,False
2014-09-26,2,False
2014-09-27,2,False
2014-09-28,2,False
2014-09-29,2,False
2014-09-30,2,False
