date,gtrends_volume,is_partial
2021-12-01,0,False
2021-12-02,0,False
2021-12-03,0,False
2021-12-04,0,False
2021-12-05,0,False
2021-12-06,0,False
2021-12-07,0,False
2021-12-08,0,False
2021-12-09,0,False
2021-12-10,0,False
2021-12-11,0,False
2021-12-12,0,False
2021-12-13,0,False
2021-12-14,0,False
2021-12-15,0,False
2021-12-16,0,False
2021-12-17,0,False
2021-12-18,0,False
2021-12-19,0,False
2021-12-20,0,False
2021-12-21,0,False
2021-12-22,0,False
2021-12-23,0,False
2021-12-24,0,False
2021-12-25,0,False
2021-12-26,0,False
2021-12-27,0,False
2021-12-28,0,False
2021-12-29,0,False
2021-12-30,0,False
2021-12-31,1,False
2022-01-01,1,False
2022-01-02,1,False
2022-01-03,1,False
2022-01-04,6,False
2022-01-05,3,False
2022-01-06,4,False
2022-01-07,7,False
2022-01-08,8,False
2022-01-09,9,False
2022-01-10,9,False
2022-01-11,11,False
2022-01-12,14,False
2022-01-13,36,False
2022-01-14,15,False
2022-01-15,24,False
2022-01-16,44,False
2022-01-17,19,False
2022-01-18,22,False
2022-01-19,27,False
2022-01-20,31,False
2022-01-21,34,False
2022-01-22,42,False
2022-01-23,42,False
2022-01-24,87,False
2022-01-25,39,False
2022-01-26,46,False
2022-01-27,47,False
2022-01-28,59,False
2022-01-29,60,False
2022-01-30,66,False
2022-01-31,62,False
2022-02-01,76,False
2022-02-02,69,False
2022-02-03,72,False
2022-02-04,76,False
2022-02-05,81,False
2022-02-06,79,False
2022-02-07,77,False
2022-02-08,66,False
2022-02-09,81,False
2022-02-10,63,False
2022-02-11,91,False
2022-02-12,97,False
2022-02-13,90,False
2022-02-14,90,False
2022-02-15,93,False
2022-02-16,94,False
2022-02-17,89,False
2022-02-18,94,False
2022-02-19,94,False
2022-02-20,100,False
2022-02-21,84,False
2022-02-22,76,False
2022-02-23,83,False
2022-02-24,81,False
2022-02-25,88,False
2022-02-26,83,False
2022-02-27,85,False
2022-02-28,78,False
2022-03-01,88,False
2022-03-02,82,False
2022-03-03,77,False
2022-03-04,85,False
2022-03-05,83,False
2022-03-06,80,False
2022-03-07,75,False
2022-03-08,71,False
2022-03-09,76,False
2022-03-10,75,False
2022-03-11,79,False
2022-03-12,81,False
2022-03-13,80,False
2022-03-14,72,False
2022-03-15,69,False
2022-03-16,74,False
2022-03-17,76,False
2022-03-18,77,False
2022-03-19,81,False
2022-03-20,78,False
2022-03-21,72,False
2022-03-22,75,False
2022-03-23,71,False
2022-03-24,72,False
2022-03-25,82,False
2022-03-26,86,False
2022-03-27,95,False
2022-03-28,82,False
2022-03-29,80,False
2022-03-30,70,False
2022-03-31,87,False
2022-04-01,78,False
2022-04-02,72,False
2022-04-03,77,False
2022-04-04,74,False
2022-04-05,80,False
2022-04-06,80,False
2022-04-07,80,False
2022-04-08,76,False
2022-04-09,65,False
2022-04-10,69,False
2022-04-11,85,False
2022-04-12,76,False
2022-04-13,78,False
2022-04-14,75,False
2022-04-15,67,False
2022-04-16,67,False
2022-04-17,68,False
2022-04-18,66,False
2022-04-19,73,False
2022-04-20,71,False
2022-04-21,78,False
2022-04-22,70,False
2022-04-23,63,False
2022-04-24,63,False
2022-04-25,78,False
2022-04-26,70,False
2022-04-27,62,False
2022-04-28,67,False
2022-04-29,66,False
2022-04-30,68,False
2022-05-01,71,False
2022-05-02,65,False
2022-05-03,64,False
2022-05-04,58,False
2022-05-05,66,False
2022-05-06,74,False
2022-05-07,60,False
2022-05-08,61,False
2022-05-09,66,False
2022-05-10,72,False
2022-05-11,64,False
2022-05-12,64,False
2022-05-13,61,False
2022-05-14,55,False
2022-05-15,61,False
2022-05-16,66,False
2022-05-17,61,False
2022-05-18,58,False
2022-05-19,58,False
2022-05-20,58,False
2022-05-21,53,False
2022-05-22,54,False
2022-05-23,56,False
2022-05-24,59,False
2022-05-25,55,False
2022-05-26,57,False
2022-05-27,57,False
2022-05-28,53,False
2022-05-29,65,False
2022-05-30,56,False
2022-05-31,55,False
2022-06-01,48,False
2022-06-02,51,False
2022-06-03,48,False
2022-06-04,49,False
2022-06-05,52,False
2022-06-06,50,False
2022-06-07,47,False
2022-06-08,47,False
2022-06-09,49,False
2022-06-10,55,False
2022-06-11,53,False
2022-06-12,49,False
2022-06-13,46,False
2022-06-14,48,False
2022-06-15,48,False
2022-06-16,49,False
2022-06-17,46,False
2022-06-18,60,False
2022-06-19,51,False
2022-06-20,45,False
2022-06-21,44,False
2022-06-22,48,False
2022-06-23,47,False
2022-06-24,46,False
2022-06-25,46,False
2022-06-26,46,False
2022-06-27,44,False
2022-06-28,47,False
2022-06-29,50,False
2022-06-30,42,False
2022-07-01,43,False
2022-07-02,45,False
2022-07-03,49,False
2022-07-04,43,False
2022-07-05,41,False
2022-07-06,43,False
2022-07-07,45,False
2022-07-08,43,False
2022-07-09,41,False
2022-07-10,43,False
2022-07-11,45,False
2022-07-12,40,False
2022-07-13,37,False
2022-07-14,39,False
2022-07-15,43,False
2022-07-16,42,False
2022-07-17,43,False
2022-07-18,38,False
2022-07-19,43,False
2022-07-20,39,False
2022-07-21,43,False
2022-07-22,40,False
2022-07-23,44,False
2022-07-24,39,False
2022-07-25,38,False
2022-07-26,39,False
2022-07-27,37,False
2022-07-28,38,False
2022-07-29,39,False
2022-07-30,38,False
2022-07-31,39,False
