date,gtrends_volume,is_partial
2020-12-20,2,False
2020-12-21,2,False
2020-12-22,2,False
2020-12-23,2,False
2020-12-24,3,False
2020-12-25,32,False
2020-12-26,84,False
2020-12-27,100,False
2020-12-28,98,False
2020-12-29,94,False
2020-12-30,91,False
2020-12-31,77,False
2021-01-01,82,False
2021-01-02,89,False
2021-01-03,95,False
2021-01-04,69,False
2021-01-05,70,False
2021-01-06,63,False
2021-01-07,60,False
2021-01-08,68,False
2021-01-09,83,False
2021-01-10,86,False
2021-01-11,67,False
2021-01-12,61,False
2021-01-13,59,False
2021-01-14,56,False
2021-01-15,57,False
2021-01-16,68,False
2021-01-17,68,False
2021-01-18,55,False
2021-01-19,46,False
2021-01-20,43,False
2021-01-21,45,False
2021-01-22,48,False
2021-01-23,54,False
2021-01-24,54,False
2021-01-25,41,False
2021-01-26,37,False
2021-01-27,36,False
2021-01-28,39,False
2021-01-29,38,False
2021-01-30,45,False
2021-01-31,46,False
2021-02-01,34,False
2021-02-02,29,False
2021-02-03,29,False
2021-02-04,27,False
2021-02-05,28,False
2021-02-06,32,False
2021-02-07,35,False
2021-02-08,21,False
2021-02-09,20,False
2021-02-10,19,False
2021-02-11,17,False
2021-02-12,18,False
2021-02-13,20,False
2021-02-14,22,False
2021-02-15,18,False
2021-02-16,20,False
2021-02-17,17,False
2021-02-18,15,False
2021-02-19,15,False
2021-02-20,18,False
2021-02-21,24,False
2021-02-22,15,False
2021-02-23,14,False
2021-02-24,12,False
2021-02-25,12,False
2021-02-26,12,False
2021-02-27,15,False
2021-02-28,15,False
2021-03-01,11,False
2021-03-02,10,False
2021-03-03,9,False
2021-03-04,9,False
2021-03-05,9,False
2021-03-06,11,False
2021-03-07,12,False
2021-03-08,8,False
2021-03-09,7,False
2021-03-10,7,False
2021-03-11,7,False
2021-03-12,7,False
2021-03-13,8,False
2021-03-14,9,False
2021-03-15,7,False
2021-03-16,7,False
2021-03-17,6,False
2021-03-18,6,False
2021-03-19,6,False
2021-03-20,6,False
2021-03-21,8,False
2021-03-22,6,False
2021-03-23,6,False
2021-03-24,6,False
2021-03-25,6,False
2021-03-26,6,False
2021-03-27,7,False
2021-03-28,8,False
2021-03-29,6,False
2021-03-30,6,False
2021-03-31,6,False
2021-04-01,7,False
2021-04-02,24,False
2021-04-03,25,False
2021-04-04,14,False
2021-04-05,12,False
2021-04-06,9,False
2021-04-07,8,False
2021-04-08,8,False
2021-04-09,7,False
2021-04-10,7,False
2021-04-11,8,False
2021-04-12,6,False
2021-04-13,9,False
2021-04-14,8,False
2021-04-15,7,False
2021-04-16,6,False
2021-04-17,7,False
2021-04-18,7,False
2021-04-19,5,False
2021-04-20,5,False
2021-04-21,5,False
2021-04-22,5,False
2021-04-23,5,False
2021-04-24,6,False
2021-04-25,6,False
2021-04-26,5,False
2021-04-27,5,False
2021-04-28,5,False
2021-04-29,5,False
2021-04-30,5,False
